"@LATAM_CHI @micausamimega Estar 15 dias habiles esperando una respuesta mientras siguen sus protocolos y yo sin pod\xe2\x80\xa6 '               ";"3335";"-1"
"@LATAM_CHI @micausamimega Para mi tambien seria un orgullo que @LATAM_CHI me devolviera AHORA mi silla de ruedas qu\xe2\x80\xa6 '               ";"3339";"-1"
"LATAM_CHI @LATAM_ARG la publicida negativa les va salir mas caro que el televisor que dañaron.'               ";"3345";"-1"
"La puta madreeeeeee @LATAM_CHI vuelo cancelado sin hora de retorno                 ";"3349";"-1"
"@LATAM_CHI estimados nuevamente no puedo pagar la reserva";"3352";"-1"
"@LATAM_CHI me encuentro con publicidad falsa. Una vez cai en ella y crei que fue mi error pero no. Destinos al reve\xe2\x80\xa6 '               ";"3354";"-1"
"@LATAM_CHI Si justamente la respuesta ha sido la misma negativa de ayer! Seguire mi reclamo atraves del ANAC y Def del consumidor'               ";"3372";"-1"
"Oigan @LATAM_CHI hace mas de una semana que me siguen enviando esta encuesta...ya la conteste";"3373";"-1"
"RT @carovilches: Asi es con @LATAM_ECU Como si comprar un pasaje fuera barato. Haces el esfuerzo y te roban la plata. Con km tambien'               ";"3381";"-1"
"Asi es con @LATAM_ECU Como si comprar un pasaje fuera barato. Haces el esfuerzo y te roban la plata. Con km tambien'               ";"3383";"-1"
"Asi responde @LATAM_ECU No se que complejidad tiene el caso. Se presento TODO lo que solicitaron. Hasta cert. de de\xe2\x80\xa6 '               ";"3386";"-1"
"@LATAM_ECU vamos a recuperar la maleta? Ya de hizo ayer mismo el reclamo... se van a comunicar para informar que sucede con esto?'               ";"3400";"-1"
"@LATAM_ECU hola como hacen cuando no llega una maleta en sus vuelos? Mi mama llego ayer a UIO en uno de sus vuelos y la maleta no llego'               ";"3402";"-1"
"@LATAM_PER Son las 10:50 y nada del avion @LATAM_PER'               ";"3403";"-1"
"@LATAM_PER Si lo responden reclamos quitan las ganas de comprarles nuevamente'               ";"3408";"-1"
"@LATAM_PER Estoy esperando desde el domingo No es cuantica fisica o si se les hace asi de dificil?'               ";"3412";"1"
"@LATAM_PER Mi codigo es YJOBCO. El vuelo reprogramado debio salir 10:3O pero el avion no llega.'               ";"3417";"-1"
"Reprogramaron mi vuelo de ayer para hoy a las 10:30am y no veo ningun avion por aca @LATAM_PER #Juliaca'               ";"3419";"-1"
"Dos dias varada en el aeropuerto de Juliaca... Grrrrr @LATAM_PER'               ";"3421";"-1"
"@SandroSoto13 las cotizaciones de los vuelos que deseas en distintas fechas. Saludos.'               ";"3428";"-1"
"@LATAM_PER Esto es una porqueria";"3429";"-1"
"@LATAM_PER Ojala hayan cambios a futuro. El bajar precios o hacer flash sales no soluciona nada si los servicios no mejoran. Saludos.'               ";"3432";"-1"
"@LATAM_PER Ya no. Hace 5 minutos he accedido y compre mi pasaje. Pero es risible que un site tan masivo como el de\xe2\x80\xa6 '               ";"3438";"-1"
"@inoesasi @LATAM_PER De hecho ya subieron los precios al 50%'               ";"3444";"-1"
"@LATAM_PER Los mismo precios no hay nada de mega promo \xf0\x9f\x99\x84'               ";"3447";"-1"
"@MrJasonDay @castrol_antonio @LATAM_PER Puta de mierda";"3449";"-1"
"El vlo 2413 de @LATAM_PER procedente de @AeroLaHabana esta demorado. Estima arribar en @AeropuertoLima a las 22:33 hrs @PeruNews A320-200'               ";"3453";"-1"
"@LATAM_PER quisiera saber porque en la web no aparezco como usuario Platinum cuando ingreso mi numero de socio?'               ";"3464";"-1"
".@LATAM_PER He enviado mi queja via su pagina web (antes tambien en su formulario impreso). El vuelo despego 16 horas despues. Fue un caos.'               ";"3465";"-1"
"@LATAM_PER No resuelven nada";"3472";"1"
"@LATAM_PER No resuelven nada";"3473";"-1"
"LATAM_PER Son las 10:50 y nada del avion @LATAM_PER'               ";"3476";"-1"
"LATAM_PER Estoy esperando desde el domingo No es cuantica fisica o si se les hace asi de dificil?'               ";"3481";"-1"
"LATAM_PER Mi codigo es YJOBCO. El vuelo reprogramado debio salir 10:3O pero el avion no llega.'               ";"3486";"-1"
"LATAM_PER cuatro Dias para contestar un simple reclamo de venta en Mercado?? Deberan contratar un community manager'               ";"3489";"-1"
"Reprogramaron mi vuelo de ayer para hoy a las 10:30am y no veo ningun avion por aca @LATAM_PER #Juliaca'               ";"3495";"-1"
"Dos dias varada en el aeropuerto de Juliaca... Grrrrr @LATAM_PER'               ";"3504";"-1"
"LATAM_PER Esto es una porqueria";"3505";"-1"
"LATAM_PER Ya no. Hace 5 minutos he accedido y compre mi pasaje. Pero es risible que un site tan masivo como el de";"3509";"-1"
".@LATAM_PER He enviado mi queja via su pagina web (antes tambien en su formulario impreso). El vuelo despego 16 horas despues. Fue un caos.'               ";"3517";"-1"
"LATAM_ARG @LATAM_CHI @LATAMAirlines una vez mas mienten! Nunca se acredito mi reembolso que supuestamente estar";"3528";"-1"
"RT @ch1nox: @LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos decadas .. Gracias";"3530";"-1"
"RT @le_gonzalez1986: @macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolvieron u\xe2\x80\xa6'               ";"3531";"-1"
"LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos decadas .. gracias por el apoyo'               ";"3548";"-1"
"macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolviero\xe2\x80\xa6 '               ";"3553";"-1"
"@alfredo_rino @Gecamin @LATAM_CHI Excelente experiencia Amigo Alfredo Un abrazo'               ";"3555";"-1"
"Andriunavarro ... concretar el pago de tu devolucion a la mayor brevedad posible.'               ";"3575";"-1"
"@carancruz @LATAMAirlines Que ratas que son los de @LATAMAirlines'               ";"3593";"-1"
"Damaris69955505 @LATAM_ARG @JuanICandelaria Es mas probable que te la devuelvan los politicos chorros que LATAM";"3597";"-1"
"@ddm_oficial NO QUIEREN LAS CIAS. LOW COST.PORQUE NO QUIEREN COMPETENCIA. ..HOY EL SERVICIO ES DEPRIMENTE. ..EN ESPECIAL LATAM.VERGONZOSOS'               ";"3601";"-1"
"@Juan_Valdivia @LATAM_CHI Los delincuentes saben perfecto la respuesta de Lan";"3602";"-1"
"JuanICandelaria @LATAM_ARG Es una basura la empresa. Tenes que pensar muy bien en hacer un viaje con estos";"3616";"-1"
"LATAM_ARG @MastercardArg @BBVAFrancesArg Vola con nosotros y te granizamos todo el avion. Ya ni seguridad muchacho";"3621";"-1"
"LATAM_CHI @biobio @Mega como te extraño Lan Hoy Latam es un pesimo servicio y la postventa. Atrasan vuelos y discriminatorios con clientes.'               ";"3632";"-1"
"LATAM_CHI tan desmejorado el servicio del callcenter? los que atienden cuelgan las llamadas. Parece que no hay control.'               ";"3639";"-1"
"LATAM_CHI el caso de mi madre ya ha sido analizado ydebidamente resuelto mi caso numero 6988358 ya tiene mas de 5 dias no ha sido analizado'               ";"3640";"1"
"LATAM_CHI el caso numero 6989594 de mi hermano tambien tiene mas de 5 dias y no ha sido analizado por favor pido analizar lo antes posible'               ";"3642";"-1"
"LATAM_CHI el peor servicio! Llevo meses pidiendo q se me acumulen kilometros por viaje hecho en otra compañia oneworld";"3650";"-1"
"LATAM_CHI Estimados. levante un caso 6884999 y me ofrecieron una compensacion y la acepte";"3655";"-1"
"LATAM_CHI estimados. Tengo problemas para ingresar a mi cuenta. No reconoce mi numero de socio ni clave. Gracias.'               ";"3658";"-1"
"LATAM_CHI estoy llamando para cambiar un pasaje (no se puede en '               ";"3680";"-1"
"LATAM_CHI hay algun problema con la pagina?";"3684";"1"
"hice un reclamo por que rompieron mi equipaje y jamas me llamaron de vuelta!!! Pesimo servicio latam!!!!!'               ";"3686";"1"
"LATAM_CHI Mientras tanto haran todo lo posible par evitar q los futuros viajeros paguen por tan deplorable servicio'               ";"3689";"1"
"@LATAM_CHI Muchas gracias por la pronta respuesta!! Saludos!!'               ";"3697";"-1"
"LATAM_CHI Muy lamentable que no sean responsables con nuestro equipaje. Como recomendar Latam si dejan de esta manera";"3703";"-1"
"LATAM_CHI No puedo entender .. Que puede ser tan dificil";"3704";"-1"
"LATAM_CHI nos estafaron ayer. Cerro el vuelo antes nos hizo pagar pasajes 4 veces + caros y no nos dejen usar pasaje";"3714";"-1"
"@LATAM_CHI Porfavor dejen de jugar con mi tiempo y paciencia... Y devuelvan ya mi dinero...'               ";"3734";"-1"
"@LATAM_CHI Primero faltan 90 pesos. Segundo la cuenta de correo a la que hacen mencion no existe!'               ";"3744";"-1"
"@LATAM_CHI solo necesito saber como me cancelaran la compensacion ofrecida. Caso 6884999'               ";"3745";"-1"
"LATAM_CHI tengo todo listo para la compra ya elegido hasta el asiento pero en el momento de pagar no me deja";"3746";"-1"
"LATAM_CHI Ya van 22 dias del plazo q se fijaron";"3751";"-1"
"LATAM_CO @LATAM_CHI increible que su servicio sea tan mediocre 4 celulares robados en su aerolinea mas de un mes y aun no recibo respuesta'               ";"3758";"-1"
"@LATAM_CO Ya. A ver veamos esa calidad de servicio al cliente.'               ";"3769";"-1"
"@LATAM_ECU mal servicio a bordo vuelo xl1368 no cuentan con provisiones de comida'               ";"3771";"-1"
"LATAM_PER Intento comprar pasajes y me sale este mensaje: \"Lo sentimos, no se pudo completar la operacion por favor reintenta mas tarde\"'               ";"3774";"-1"
"LATAMAirlines Como confiar de nuevo en @Latam si entregan las maletas asi";"3783";"1"
"@LATAMAirlines es un ASCO De servicio. No esta preparado para un contingente no hay manual de emergencia nadie sabe q hacer #nuncamasenlatam'               ";"3796";"-1"
"@LATAMAirlines Hace mas de 24 hs que espero mi equipaje deben devolverme USD 450(300 penalidad";"3805";"-1"
"LATAMAirlines Latam debe devolverme los USD150 del traslado innecesario al aeropuerto sabiendo que el equipaje no";"3816";"-1"
"LATAMAirlines Mi equipaje NO LLEGO hace mas de 24 hs buscando mis bienes! Latam me hizo gastar USD150 para ir al";"3824";"-1"
"@LATAMAirlines necesito ayuda la aplicacion cerro mi vuelo.'               ";"3833";"-1"
"LATAMAirlines necesito reprogramar mi vuelo en la linea no atiende como puedo hacer'               ";"3838";"-1"
"LATAMAirlines no entiende! No entregan soluciones y nos obligan a perder los pasajes q no usamos x causa";"3840";"-1"
"LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO VIAJEN CON LATAM !!'               ";"3850";"-1"
"LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO VIAJEN CON LATAM !!'               ";"3853";"-1"
"@LATAMAirlines NUNCA COMPREN VUELOS En Latam ! Te pierden la valija no la encuentran ! Te hacen ir a aeropuerto y perdes plata y tiempo !!!'               ";"3855";"-1"
"LATAMAirlines te cobra 300 dolares para cambio de dias pero cuando tienen errores no te compensan NO COMPRAR EN LATAM o COMPRAS UN PROBLEMA'               ";"3856";"-1"
"LatamIndignados @SERNAC Gracias a ustedes y aca los seguire apoyando en el reclamo de sus derechos. Ojala que nadie";"3858";"-1"
"LatamTRUCHOS @LATAM_ARG Pelea eterna porq no tienen solucion ellos dicen que todo lo hicieron por mi seguridad cual";"3867";"-1"
"@Lore_04905 @LATAM_CHI Pesima la atencion de LAN";"3869";"-1"
"Vale_dami @LATAM_ARG No quiero ni pensar en la seguridad aerea Por Dios que con gente tan inepta me cuesta pensar";"3891";"-1"
"Vale_dami @LATAM_ARG Todavia peleando con estos carteristas. ..'               ";"3898";"-1"
"Ahora de vuelta tambien atrasado @LATAM_CHI. Que respuesta tipo me van a dar ahora?'               ";"3900";"-1"
"Hasta cuando vamos a ser esclavos de los antojos de @LATAM_ARG y @LATAM_CHI? Verguenza la atencion y el servicio. #LatamArg #Estafa'               ";"3909";"-1"
"Jorge lo ilustra a la perfeccion Estos delincuentes no son confiables ni como empresa ni por su seguridad aerea. '               ";"3910";"-1"
"Les conte k @LATAM_CHI no me compensara x el dia perdido";"3916";"-1"
"Lo que ellos ponen como plazo no cuenta. 22 dias no es nada para una empresa a la que no le importan sus clientes. '               ";"3917";"1"
"RT @gemidelc: @LATAM_CHI que pasa con mi reserva pagada";"3918";"-1"
"RT @GuillermoTapiaM: @LATAM_CHI @biobio @Mega como te extraño Lan Hoy Latam es un pesimo servicio y la postventa. Atrasan vuelos y discriminan";"3920";"-1"
"RT @juan_crespoL: Que mal servicio el de @LATAM_CHI en aeropuerto una vergüenza";"3921";"-1"
"RT @juanmaesposito: @LATAMAirlines Hace mas de 24 hs que espero mi equipaje deben devolverme USD 450(300 penalidad";"3931";"-1"
"RT @juanmaesposito: @LATAMAirlines Latam debe devolverme los USD150 del traslado innecesario al aeropuerto sabiendo que el equipaje no esta";"3933";"-1"
"RT @juanmaesposito: @LATAMAirlines Me cobraron 300 dolares por el cambio pero nada hicieron para compensar sus errores ! Deben devolverlos";"3935";"-1"
"RT @juanmaesposito: @LATAMAirlines Mi equipaje NO LLEGO hace mas de 24 hs buscando mis bienes! Latam me hizo gastar USD150 para ir al aerop\xe2\x80\xa6'               ";"3936";"-1"
"RT @juanmaesposito: @LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! N\xe2\x80\xa6'               ";"3942";"-1"
"RT @juanmaesposito: @LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO";"3951";"-1"
"RT @juanmaesposito: @LATAMAirlines te cobra 300 dolares para cambio de decada pero cuando tienen errores no te compensan NO COMPRAR EN LATAM o\xe2\x80\xa6'               ";"3959";"-1"
"1 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"3961";"-1"
"2 \"rt @hugogrisanti: el peor servicio al cliente @latam_chi ultimos.\"";"3969";"-1"
"4 \"rt @valenmussuto: que raro un vuelo demorado de @latam_arg alguna vez tendran un servicio decente\"";"3970";"-1"
"6 \"rt @alemarinq: @latam_chi pesimo servicio estoy en iquique atrasan el vuelo y sin explicaciones. una falta de respeto\"";"3978";"-1"
"7 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"3983";"1"
"8 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"3986";"-1"
"9 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"3988";"-1"
"10 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"3997";"-1"
"12 \"@latam_chi pesimo servicio estoy en iquique atrasan el vuelo y sin explicaciones. una falta de respeto\"";"3999";"-1"
"13 \"rt @hugogrisanti: el peor servicio al cliente @latam_chi ultimos.\"";"4001";"-1"
"14 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4005";"-1"
"15 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4014";"-1"
"16 \"rt @hugogrisanti: el peor servicio al cliente @latam_chi ultimos.\"";"4025";"-1"
"17 \"el peor servicio al cliente @latam_chi ultimos.\"";"4026";"-1"
"18 \"que raro un vuelo demorado de @latam_arg alguna vez tendran un servicio decente\"";"4031";"-1"
"19 \"@latam_chi suspende un vuelo sin explicacion y no dan ninguna solucion. este el servicio?\"";"4044";"-1"
"20 \"@latam_ecu @romantisch_ @rescateanimalec @acbenalcazar @nerrabe demandalos por brutos y dar un asco de servicio\"";"4049";"-1"
"21 \"rt @cotetey: el servicio latam frankfurt a barajas estaba sobre vendido. atencion fue lo peor.tuvimos q pagar el vuelo 750 que llego hoy. y?\"";"4052";"-1"
"22 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4060";"-1"
"23 \"el servicio latam frankfurt a barajas estaba sobre vendido. atencion fue lo peor.tuvimos q pagar el vuelo 750 que llego hoy. ya me desahogue\"";"4077";"-1"
"26 \"me consta el pesimo servicio de latam airlines. mi maleta la rompieron en 2 vuelos. el equipaje \"\"fragil\"\" de un... https://t.co/pvlfkgn2re\"";"4083";"-1"
"27 \"@patav69 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe que pena y que negligencia lo de estas empresas confor? https://t.co/vdugnh1ygm\"";"4084";"-1"
"29 \"@latam airlines. pesimo servicio.cada vez peor..\"";"4093";"-1"
"30 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4099";"-1"
"31 \"@latam_chi @mbpuig obvio que no son low cost. son careros y con pesimo servicio.\"";"4107";"-1"
"33 \"@mishochoa @latamairlines choli latam antes tenia buen servicio y de la nada se puso peor que tame <ed><u+00a0><u+00bd><ed><u+00b8><u+0092> hasta sus tar? https://t.co/vwhaokaash\"";"4126";"-1"
"34 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4135";"-1"
"35 \"@iliannad7 hola te sugerimos que contactes a nuestro centro del servicio al cliente mañana https://t.co/7abyjsen4p para un mejor seguimiento\"";"4138";"-1"
"36 \"@gorilladario @rppnoticias no es el pais es el pesimo servicio en que ha devenido latam ya que ellos abusaron de s? https://t.co/eqawwuruvn\"";"4139";"-1"
"37 \"ustedes @latam_ecu deberian desaparecer. pesimo servicio les pasara factura y quebraran. ineptos!\"";"4141";"-1"
"38 \"por el caso de manu nunca volvere a viajar en @latam_ecu son un desastre de aerolinea. ineficientes incompetentes el peor servicio.\"";"4142";"-1"
"39 \"latam flexibilidad vuelos miami huracan . en chile mala atencion servicio comida los niños no tienen preferencia. revisar .\"";"4152";"-1"
"41 \"@latam_chi el asiento 16 l del vuelo la 890 del dia de ayer esta malo y no reclina soy pasajero frecuente y el servicio esta cada vez peor\"";"4159";"-1"
"42 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4161";"-1"
"43 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4165";"-1"
"44 \"rt @aldaen77: tipico de #lanchile ahora #latam se ve que no hay mejorado nada el servicio...#latamperdioamanu #latamdevuelveamanuel https:/?\"";"4175";"-1"
"45 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4180";"-1"
"46 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4181";"-1"
"47 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4183";"-1"
"48 \"rt @aldaen77: tipico de #lanchile ahora #latam se ve que no hay mejorado nada el servicio...#latamperdioamanu #latamdevuelveamanuel https:/?\"";"4193";"-1"
"49 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4210";"-1"
"50 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4215";"-1"
"51 \"@latam_chi @deskonektado siempre son ajenos a su voluntad haganse cargo de su pesimo servicio las explicaciones no sirven\"";"4220";"-1"
"52 \"tipico de #lanchile ahora #latam se ve que no hay mejorado nada el servicio...#latamperdioamanu? https://t.co/tpj3rlxksi\"";"4223";"-1"
"54 \"@latam_ecu @rescateanimalec @acbenalcazar @nerrabe no basta con el mal servicio que dan. ahora pierden a mascotas ? https://t.co/oveneomue4\"";"4240";"-1"
"57 \"@latamairlines aerolinea latam perdio su gato pesimo servicio deberian demandarlos por cientos de miles de millon? https://t.co/txwoj1pgjk\"";"4245";"-1"
"58 \"@latam_ecu @rescateanimalec @acbenalcazar @nerrabe ahora manu tiene super poderes para salir de su contenedor ... vaya servicio\"";"4247";"-1"
"59 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4255";"-1"
"62 \"rt @carlitosjurado: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto ahor?\"";"4274";"-1"
"64 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4283";"-1"
"65 \"@latam_ecu @rescateanimalec @acbenalcazar @nerrabe si no estan en condiciones d mantener un animal en buenas condic? https://t.co/xn3orqg60m\"";"4285";"-1"
"66 \"rt @virginiaportic: nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdi?\"";"4301";"-1"
"67 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4304";"-1"
"68 \"@latam_ecu @rescateanimalec @acbenalcazar @nerrabe esta aerolinea a decaido su servicio cada vez mas. hay retrasos ? https://t.co/ah8xsg4eeg\"";"4305";"-1"
"69 \"rt @carlitosjurado: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto ahor?\"";"4316";"-1"
"70 \"rt @carlitosjurado: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto ahor?\"";"4322";"-1"
"71 \"rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?\"";"4327";"-1"
"72 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4337";"-1"
"73 \"por cierto no viajen con latam pesimo servicio.\"";"4338";"-1"
"74 \"rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?\"";"4341";"-1"
"75 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"4345";"-1"
"76 \"@majingasxetto @mcdc_mcdc @latam_ecu @latamairlines definitivamente un pesimo servicio.\"";"4356";"-1"
"77 \"rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?\"";"4358";"-1"
"78 \"@wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del";"4363";"-1"
"79 \"@latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar masc? https://t.co/klm1hjgsag\"";"4367";"-1"
"80 \"@latam_ecu su servicio empeora cada vez y no conforme con ello pierden al miembro de una familia indolentes #latamperdioamanu\"";"4369";"-1"
"81 \"@eluniversocom @latam_ecu las aerolineas pierden maletas cancelan o suspenden vuelos y el pasajero debe soportar e? https://t.co/bvadltnkbg\"";"4371";"-1"
"82 \"@latam_chi aun espero respuesta caso #6947714 pasaron + de 10 dias aun no tengo la compensacion del travel voucher!! indignante el servicio\"";"4392";"-1"
"83 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"4396";"-1"
"84 \"@latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto? https://t.co/uraa00ncvl\"";"4412";"-1"
"85 \"rt @carohernandezj: mal servicio postventa #latam hace 5 min podia cambiar un vuelo para x fecha. cndo quise hacerlo x web se bloqueo posib?\"";"4415";"-1"
"86 \"gracias por el \"\"excelente\"\" servicio #latamperdioamanu @latam_ecu\"";"4416";"-1"
"87 \"@latam_chi despues de 20 minutos de una conversacion telefonica con @latam_chi me cortan y no hay respuesta lejos? https://t.co/safiz3v1ja\"";"4422";"-1"
"88 \"rt @virginiaportic: nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdi?\"";"4424";"-1"
"89 \"@latam_ecu de paso que le entregan a la dueña del gato la jaula rota y embalada!! que hijos de puta del servicio al cliente que son!\"";"4425";"-1"
"91 \"@leobilanski minimo servicio el de @latam_arg . pero no en la tarifa\"";"4426";"-1"
"92 \"rt @virginiaportic: nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdi?\"";"4427";"-1"
"93 \"nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdioamanu\"";"4431";"-1"
"94 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"4432";"-1"
"95 \"y ya esta mas que comprobado @latam_co tienen un mejor servicio y por lejos que @avianca.\"";"4435";"1"
"96 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"4438";"-1"
"97 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"4448";"-1"
"98 \"rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?\"";"4456";"-1"
"99 \"@alexandrahorler @latam_per desde la fusion lan y tam la empresa ha mostrado su peor servicio\"";"4458";"-1"
"100 \"me muero. yo que pensaba que era un excelente servicio @latam_ecu https://t.co/lwfvuocgy5\"";"4464";"-1"
"101 \"rt @vaneconstanz0: @latam_chi un pesimo servicio desde las 12 de la noche que estan aplazando los vuelos por problemas tecnicos (en las ru?\"";"4466";"-1"
"102 \"rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?\"";"4471";"-1"
"103 \"rt @rangel_dm: q aerolinea tan perversa es @latam_co un servicio al cliente pesimo y mas cuando son lugares de mucha concurrencia por event?\"";"4480";"-1"
"104 \"rt @gabybustamantet: @latam_chi @patriciofuenz16 es terrible saber q \"\"las revisiones tecnicas adicionales\"\" son comunes ahora en todos lo vu?\"";"4485";"-1"
"105 \"rt @bctcat: @eluniversocom @latam_ecu @latamairlines el servicio de esta aerolinea es pesimo y maltratan a los clientes y nadie los sanciona\"";"4489";"-1"
"106 \"rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?\"";"4491";"-1"
"107 \"por que sigo viajando por @latam_arg @latamairlines porque me tienen atrapado con las millas... pesimo servicio una vez mas\"";"4494";"-1"
"109 \"@dayana_amigo @latam_chi cada vez el servicio telefonico es malisimo y para que decir en las oficinas para todo tr? https://t.co/ckgyuscgks\"";"4495";"-1"
